ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
1460,625,-1909.492,1137.7495,-2603.9607,0,0,0,
1461,625,-1855.8766,1137.7498,-2686.1318,0,0,0,
1462,625,-1904.4015,1137.7496,-2729.6714,0,0,0,
1463,625,-1742.3698,1137.7498,-2694.9023,0,0,0,
1464,625,-1614.0851,1137.7496,-2678.2322,0,0,0,
1465,625,-1619.3854,1137.7496,-2731.7466,0,0,0,
1466,625,-1686.414,1137.7496,-2709.2512,0,0,0,
1467,625,-1672.746,1137.7496,-2645.1865,0,0,0,
1468,625,-1584.2377,1137.7506,-2612.0723,0,0,0,
1469,625,-1669.8594,1137.7496,-2555.6794,0,0,0,
1470,625,-1723.5924,1137.7496,-2604.2053,0,0,0,
1471,625,-1831.359,1137.7496,-2520.168,0,0,0,
1472,625,-1920.9253,1137.7498,-2419.605,0,0,0,
1473,625,-2033.7296,1137.7496,-2501.7573,0,0,0,
1474,625,-1962.2169,1137.7496,-2538.7073,0,0,0,
1475,625,-1995.4382,1137.7496,-2422.0737,0,0,0,
1476,625,-1961.0713,1137.7496,-2327.3254,0,0,0,
1477,625,-1887.1606,1137.7496,-2348.945,0,0,0,
1478,625,-1941.4814,1137.7496,-2258.956,0,0,0,
1479,625,-1825.6461,1137.7498,-2202.1023,0,0,0,
1480,625,-1762.4585,1137.7496,-2270.9155,0,0,0,
1481,625,-1825.6439,1137.7496,-2280.494,0,0,0,
1482,625,-1809.4774,1137.7495,-2354.0405,0,0,0,
1483,625,-1840.0189,1137.7496,-2432.4739,0,0,0,
1484,625,-1804.5254,1137.7496,-2458.9075,0,0,0,
